"CO","AB","FACID","DIS","FNAME","FSTREET","FCITY","FZIP","FSIC","COID","DISN","CHAPIS","CERR_CODE","TOGT","ROGT","COT","NOXT","SOXT","PMT","PM10T"
30,"SC",15014,"SC","NEWPORT-MESA UNI SCH DIST","2985  BEAR ST BLDG E","COSTA MESA","92626",8211,"ORA","SOUTH COAST AQMD","","",.02230775754278185452490142396666695455,.022045,.00497,.02,.0000102,.00163,.00162022
19,"SC",189389,"SC","NEXT CENTURY PARTNERS LLC","2025  AVENUE OF THE STARS","LOS ANGELES","90067",6531,"LA","SOUTH COAST AQMD","","",.0134750966568114623607004775983625198999,.01185,.03,.12,.0000663,.01059,.01052646
19,"SC",155361,"SC","NF PLAYA DEL ORO LP","8601  LINCOLN BLVD","LOS ANGELES","90045",7299,"LA","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
19,"SC",192316,"SC","NFL ENTERPRISES, LLC","900 S DISTRICT DR","INGLEWOOD","90301",5947,"LA","SOUTH COAST AQMD","","",.003199909028883329542870138730952922447122,.002814,.00765,.03,.00001575,.002514,.002498916
30,"SC",166760,"SC","NHP/PMB ORANGE, LLC","1010 W LA VETA AVE SUITE 195","ORANGE","92868",8062,"ORA","SOUTH COAST AQMD","","",.000213213554696383898112349329088014555379,.0001875,.00051,.002345,.00000105,.0001675,.000166495
36,"SC",152886,"SC","NIAGARA BOTTLING, LLC.","2560 E PHILADELPHIA AVE","ONTARIO","91761",2086,"SBD","SOUTH COAST AQMD","","",.1676342340852233961171873384745797754668,.077513,.40186,1.54854,.00682202,.08671,.08666974
19,"SC",188691,"SC","NIPPON EXPRESS USA INC.","2233 E GRAND AVE","EL SEGUNDO","90245",4731,"LA","SOUTH COAST AQMD","","",0,0,0,0,0,0,0
19,"SC",137702,"SC","NIPPON EXPRESS USA, INC.","300  WESTMONT DR","SAN PEDRO","90731",4731,"LA","SOUTH COAST AQMD","","",.003240846031385035251307709802137821241756,.00285,.00775,.03,.000016,.00255,.0025347
33,"SC",188989,"SC","NISSAN NORTH AMERICA INC.","21800  AUTHORITY WAY","RIVERSIDE","92518",5511,"RIV","SOUTH COAST AQMD","","",.008619513304525813054355242210598135092108,.00758,.01408,.08,.0000424,.00677,.00672938
19,"SC",15794,"SC","NISSIN FOODS (USA) CO., INC.","2001 W ROSECRANS AVE","GARDENA","90249",2098,"LA","SOUTH COAST AQMD","","",10.62668058304926972774024258373456568022,5.150690253,8.979276603,1.317651527,.064137691,1.905080872,1.89852485122
30,"SC",150264,"SC","NITTO AVECIA PHARMA SERVICES","6  VANDERBILT","IRVINE","92618",8734,"ORA","SOUTH COAST AQMD","","",.000676597680236524903343188537639299522402,.000595,.00162,.00745,.00000333,.000532,.000528808
30,"SC",172647,"SC","NITTO AVECIA PHARMA SERVICES","10  VANDERBILT","IRVINE","92618",8734,"ORA","SOUTH COAST AQMD","","",.001432795087559699795314987491471457812145,.00126,.00342,.01,.00000704,.00112,.00111328
30,"SC",190906,"SC","NITTO AVECIA PHARMA SERVICES","4  CHRYSLER","IRVINE","92618",2834,"ORA","SOUTH COAST AQMD","","",.002137821241755742551739822606322492608597,.00188,.0051,.02,.0000105,.00168,.00166992
33,"SC",151213,"SC","NITTOBO AMERICA INC","41900  BROWN ST","MURRIETA","92562",2836,"RIV","SOUTH COAST AQMD","","",.006413463725267227655219467818967477825791,.00564,.0153,.06,.0000315,.00504,.00500976
19,"SC",800328,"SC","NMB TECHNOLOGIES CORPORATION","9727  DESOTO AVE","CHATSWORTH","91311",3562,"LA","SOUTH COAST AQMD","","",4.71201006516836973847945807453987334273,2.267938,.06533,.07947,.00053297,.098377,.071366518
30,"SC",19185,"SC","NO ORANGE CO,.COMM COLLEGE DIST, CYPRESS","9200  VALLEY VIEW","CYPRESS","90630",5942,"ORA","SOUTH COAST AQMD","","",.1189567835507680856782517005396241238861,.053051,.763861,.90313,.00563895,.0686887,.0686876878
19,"SC",170770,"SC","NOHO SENIOR VILLAS, LP","5525-39 1/2, KLUMP AVE","NORTH HOLLYWOOD","91601",8699,"LA","SOUTH COAST AQMD","","",.002569934045940413918580850579940868774164,.00226,.00614,.02,.0000127,.00202,.00200788
36,"SC",141473,"SC","NONG SHIM AMERICA, INC","12155  6TH ST","RANCHO CUCAMONGA","91730",5141,"SBD","SOUTH COAST AQMD","","",7.01984042258617781915255742989403048312,3.638135863,8.048009345,1.791335354,.090299673,4.037459464,3.22285968385
30,"SC",119710,"SC","NOR-CAL BEVERAGE COMPANY, INC.","1226 N OLIVE ST","ANAHEIM","92801",7389,"ORA","SOUTH COAST AQMD","","",1.8083,.795652,12.151776,1.585029828,.0867984,1.0994464,1.0994464
30,"SC",190848,"SC","NORBERTINE FATHERS OF ORANGE INC","27977  SILVERADO CANYON RD","SILVERADO","92676",8211,"ORA","SOUTH COAST AQMD","","",.0227427791676142824653172617693882192404,.02,.05,.27,.000123,.01,.00994
30,"SC",189084,"SC","NORTH AMERICAN RECYCLING AND CRUSHING, L","VARIOUS LOCATIONS IN SCAQMD","ANAHEIM","92807",4953,"ORA","SOUTH COAST AQMD","","",.0715146690925631112121901296338412554014,.06289,.268772,1.3902,.0027804,14.06447755,5.324732187
19,"SC",191404,"SC","NORTH CENTRAL ANIMAL SERVICES CENTER","3201  LACY ST","LOS ANGELES","90031",742,"LA","SOUTH COAST AQMD","","",.0227427791676142824653172617693882192404,.02,.06,.29,.000134,.02,.01988
30,"SC",163997,"SC","NORTH JUSTICE CENTER, JCC/AOC","1275 N BERKELEY AVE","FULLERTON","92832",9211,"ORA","SOUTH COAST AQMD","","",.006845576529451899022060495792585853991358,.00602,.01,.07,.0000337,.00538,.00534772
30,"SC",143936,"SC","NORTH NET FIRE TRAINING CENTER","2400 E ORANGEWOOD AVE","ANAHEIM","92806",8611,"ORA","SOUTH COAST AQMD","","",.000106663634296110984762337957698430748237,.0000938,.000255,.00117,.000000525,.0000838,.0000832972
30,"SC",16424,"SC","NORTH OR. CO. COMM COL DIST","321 E CHAPMAN AVE","FULLERTON","92832",8222,"ORA","SOUTH COAST AQMD","","",.0859728305818016416151508259763888601733,.04564271,.5050413,.7500492,.003477895,.05397374,.05388992
30,"SC",133975,"SC","NORTH ORANGE COUNTY COMM.COLLEGE DIST.","1830 W ROMNEYA DR","ANAHEIM","92801",8222,"ORA","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.03,.16,.0000721,.01,.00994
30,"SC",164470,"SC","NORTHGATE GONZALEZ LLC","1201 N MAGNOLIA AVE","ANAHEIM","92801",5411,"ORA","SOUTH COAST AQMD","","",.1938934420060499624100996549720614126198,.161191,.003235,.01453,.00000667,.001064,.001057616
19,"SC",189639,"SC","NORTHRIDGE HOSPITAL MEDICAL CENTER","18300 ROSCOE BLVD","NORTHRIDGE","91325",8062,"LA","SOUTH COAST AQMD","","",10.07696109861109694138962804676724350023,5.0759815,2.6116044,3.6002408,.017921472,1.5721036969,1.1794879519186
19,"SC",800408,"SC","NORTHROP GRUMMAN SYSTEMS","3301-1700 AVIATION & ROSECRANS","MANHATTAN BEACH","90266",3663,"LA","SOUTH COAST AQMD","","",4.33585403686541194651067107295255774883,2.90181814715,2.645478138,8.350613304,.03913875605,3.85928115005,2.4356050822787
19,"SC",18294,"SC","NORTHROP GRUMMAN SYSTEMS CORP","ONE HORNET WAY M/S PA12/W2","EL SEGUNDO","90245",3721,"LA","SOUTH COAST AQMD","","",17.51891877608731998398208385986510339158,11.456697554,5.588084,7.49110285,.05078127,.77203811251,.7368189988896
19,"SC",130147,"SC","NORTHROP GRUMMAN SYSTEMS CORP","1100 W HOLLYVALE ST","AZUSA","91702",3812,"LA","SOUTH COAST AQMD","","",.1866524811761515443191856599222603657601,.1119544439,.125277,.60425,.000271862,.041732199,.04148180244
19,"SC",93049,"SC","NORTHROP GRUMMAN SYSTEMS CORPORATION","6033 E BANDINI BLVD","COMMERCE","90040",3812,"LA","SOUTH COAST AQMD","","",.0797225646,.0797225646,,2.615823886,,.00199261412,.0018741544972
19,"SC",135525,"SC","NORTHROP GRUMMAN SYSTEMS CORPORATION","BUILDING 120, MANHATTAN BEACH BLVD","REDONDO BEACH","90278",3812,"LA","SOUTH COAST AQMD","","",.000707300432112804184671366841027973618376,.000622,.00169,.00778,.00000348,.000556,.000552664
19,"SC",800409,"SC","NORTHROP GRUMMAN SYSTEMS CORPORATION","ONE SPACE PARK","REDONDO BEACH","90278",3761,"LA","SOUTH COAST AQMD","","",5.46980975266571837652526356113277883311,3.900044003285,9.488378836,14.745242926,.06741532019,4.5125249648,3.3807223807106
19,"SC",183066,"SC","NORTHSTAR CONTRACTING GROUP INC.","VARIOUS LOCATIONS IN SCAQMD","DIAMOND BAR","91765",1795,"LA","SOUTH COAST AQMD","","",,,,,,.00046191,.000230955
19,"SC",123147,"SC","NORTON SIMON MUSEUM OF ART","411 W COLORADO BLVD","PASADENA","91105",8412,"LA","SOUTH COAST AQMD","","",.000147317985403270825149378708623648355284,.00012328,.000415,.0015842,.000001342,.00011368,.00011305
19,"SC",162331,"SC","NORWALK COURTHOUSE, JCC, 19-K1","12720  NORWALK BLVD","NORWALK","90650",9211,"LA","SOUTH COAST AQMD","","",.002467591539686149647486922901978621787582,.00217,.00589,.02,.0000121,.00194,.00192836
19,"SC",130211,"SC","NOVIPAX, INC","1941 N WHITE AVE","LA VERNE","91750",5113,"LA","SOUTH COAST AQMD","","",1.03392230064643841936418355632329431456,.60404725,.0284004,.177594067,.004989,.062898,.0627648
19,"SC",190028,"SC","NOWELL STEEL","9940  TABOR PL","SANTA FE SPRINGS","90670",5051,"LA","SOUTH COAST AQMD","","",,,,,,.004914743,.002821062482
19,"SC",134288,"SC","NOWELL STEEL AND SUPPLY COMPANY, INC","10746  SPRINGDALE AVE","SANTA FE SPRINGS","90670",5051,"LA","SOUTH COAST AQMD","","",,,,,,.008028628,.004608432472
30,"SC",153111,"SC","NRZP CLEANERS, INC/DRY CLEAN EXPRESS","2285 N TUSTIN AVE","ORANGE","92865",7699,"ORA","SOUTH COAST AQMD","","",.0357045454545454545454545454545454545455,.03251,.03,.04,.000274,.00347,.00347
19,"SC",149982,"SC","NU-WAY CLEANERS","328  AVENUE I","REDONDO BEACH","90277",7699,"LA","SOUTH COAST AQMD","","",.02,.02,,,,,
19,"SC",189742,"SC","NUPLA CORPORATION LLC","11912  SHELDON ST","SUN VALLEY","91352",3423,"LA","SOUTH COAST AQMD","","",.8705334548031177244660390727806458143537,.86,,,,,
33,"SC",144786,"SC","O & S HOLSTEINS","1970 N WARREN RD","SAN JACINTO","92582",241,"RIV","SOUTH COAST AQMD","","",48.8328125,3.906625,,,,3.53864,1.704916752
30,"SC",50418,"SC","O C WASTE & RECYCLING, OLINDA ALPHA","1942 N VALENCIA AVE","BREA","92823",4953,"ORA","SOUTH COAST AQMD","","",1111.439761555628837046216431118698049832,27.938310856,5.88589736,5.901973395,.798392332,1.195164295,1.18799330923
36,"SC",189654,"SC","O F WOLFINBARGER","5675  FRANCIS AVE","CHINO","91710",5032,"SBD","SOUTH COAST AQMD","","",8.91034616220647539596558854086873509845,6.22686875,.027795,.1278025,.000057225,.00912875,.0090739775
36,"SC",185215,"SC","OAK GLEN CHRISTIAN CONFERENCE CENTER LLC","39364  OAK GLEN RD","YUCAIPA","92399",7032,"SBD","SOUTH COAST AQMD","","",.001410052308392085512849670229702069592904,.00124,.00337,.01,.00000693,.00111,.00110334
30,"SC",109105,"SC","OAKLEY INC.","1  ICON","FOOTHILL RANCH","92610",3851,"ORA","SOUTH COAST AQMD","","",4.76254731185249926058425958231278658877,3.96327828811,.6277818585,1.6020743823,.0072532364,1.201247003575,1.15605776726142
19,"SC",142115,"SC","OASIS FUELS/FIONA C ROCHE-LUCE","1777 W WARDLOW RD","LONG BEACH","90810",5172,"LA","SOUTH COAST AQMD","","",.00846,.00846,,,,,
19,"SC",114312,"SC","OBERTHUR TECHNOLOGIES","3150 E ANA ST","RANCHO DOMINGUEZ","90221",3089,"LA","SOUTH COAST AQMD","","",.002285649306345235387764384807823516033659,.00201,.00546,.02,.0000112,.00179,.00177926
30,"SC",188202,"SC","OC PUBLIC WORKS HEADQUARTERS- BLDG 16","601 N ROSS ST","SANTA ANA","92701",9511,"ORA","SOUTH COAST AQMD","","",.002092335683420513986809188082783716170116,.00184,.005,.02,.0000103,.00164,.00163016
30,"SC",180522,"SC","OC SHERIFF'S SE SUBSTATION","20202  WINDROW DR","LAKE FOREST","92630",9999,"ORA","SOUTH COAST AQMD","","",.00009927223106663634296110984762337957698431,.0000873,.0000873,.0000873,.0000873,.0000873,.0000867762
30,"SC",181426,"SC","OC WASTE & RECYCLING, COYOTE","20662 NEWPORT COAST DR","NEWPORT COAST","92657",4953,"ORA","SOUTH COAST AQMD","","",83.81608896905161495978186034160204779669,2.369348582,9.514054865,15.06078337,6.8708581835,4.155995385,4.13105941269
30,"SC",69646,"SC","OC WASTE & RECYCLING, FRB","11002 BEE CANYON ACCESS RD","IRVINE","92602",4953,"ORA","SOUTH COAST AQMD","","",874.349503454975024996627662065498045108,54.903091369,13.927471922,17.192298091,14.482615273,8.067293637,8.018889875178
30,"SC",52753,"SC","OC WASTE & RECYCLING, PRIMA DESHECHA","32250 LA PATA AVE","SAN JUAN CAPISTRANO","92675",4953,"ORA","SOUTH COAST AQMD","","",688.071810367769217327613593333585372616,29.044167815,16.007320415,7.27542233,12.66193056,2.08528296,2.07277126224
30,"SC",52743,"SC","OC WASTE & RECYCLING, SANTIAGO","3099 SANTIAGO CYN RD","ORANGE","92862",4953,"ORA","SOUTH COAST AQMD","","",28.23114686321212121212121212121212121212,.413235168,.819607791,2.858154975,1.268188253,1.944111521,1.932446851874
19,"SC",2638,"SC","OCCIDENTAL COLLEGE","1600 CAMPUS RD","LOS ANGELES","90041",8221,"LA","SOUTH COAST AQMD","","",.3211052268518381777422032141158818438782,.155174,1.97122,2.41389,.01102072,.177764,.177732356
30,"SC",189896,"SC","OCEAN INSTITUTE","24200  DANA POINT HARBOR DR","DANA POINT","92629",8299,"ORA","SOUTH COAST AQMD","","",.002242298900620441928812452378360727114401,.00206,.03,.00102,.000053,.000065,.00006461
19,"SC",127424,"SC","OCEAN TOWERS HOUSING CORP.","201  OCEAN AVE","SANTA MONICA","90401",8641,"LA","SOUTH COAST AQMD","","",.003559244939731635205822151466909256311121,.00313,.00852,.03,.0000175,.0028,.0027832
30,"SC",171982,"SC","OCIX, INC.","2001 E DYER","SANTA ANA","92705",4813,"ORA","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.03,.14,.0000628,.01,.00994
30,"SC",158564,"SC","OCTA","16281 W CONSTRUCTION CIR","IRVINE","92606",4111,"ORA","SOUTH COAST AQMD","","",.3921992267455083011143961792130998408006,.390728,.02198,.1291,.00006117,.00976,.00970144
19,"SC",184289,"SC","OFFICE BLOCK INVESTMENT, LLC","2700  COLORADO AVE STE #110","SANTA MONICA","90404",6719,"LA","SOUTH COAST AQMD","","",.0130884694109620195587900841482829201728,.01151,.02638,.13,.0000644,.01028,.01021832
19,"SC",162376,"SC","OHL","301 W WALNUT ST","COMPTON","90220",4225,"LA","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.03,.15,.0000698,.01,.00994
19,"SC",89248,"SC","OLD COUNTRY MILLWORK INC","1212 E 58TH PL","LOS ANGELES","90001",3355,"LA","SOUTH COAST AQMD","","",13.59953721544378698224852071005917159763,10.50780479,.184975,.68705,.003171,.0396375,.039399675
19,"SC",77170,"SC","OLD DOMINION FREIGHT LINES","1225 W WASHINGTON BLVD","MONTEBELLO","90640",4213,"LA","SOUTH COAST AQMD","","",.001535137593813964066408915169433704798726,.00135,.00367,.01,.00000756,.00121,.00120274
36,"SC",126528,"SC","OLD DOMINION FREIGHT LINES INC","2180 S WILLOW AVE","RIALTO","92376",4213,"SBD","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.03,.14,.0000644,.01,.00994
19,"SC",123989,"SC","OLD FINANCIAL DISTRICT L.P.","411 S MAIN ST","LOS ANGELES","90013",8412,"LA","SOUTH COAST AQMD","","",.00059699795314987491471457812144644075506,.000525,.00143,.00657,.00000294,.000469,.000466186
30,"SC",44707,"SC","OLD TOWN FIBERGLASS DBA FIBERGLASS FAB.","464 MONTGOMERY PL","ORANGE","92868",3231,"ORA","SOUTH COAST AQMD","","",9.456668691163073185545095657455208017,9.342243,,,,,
33,"SC",194203,"SC","OLDCASTLE INFRASTRUCTURE","19940 HANSEN AVE","NUEVO","92567",3089,"RIV","SOUTH COAST AQMD","","",14.66267792820539513926287473381661758414,10.243591794,.03765307,.040899097,.000645481,8.763709475,5.02752731855
19,"SC",156055,"SC","OLIN CHLOR ALKALI PRODUCTS","11600  PIKE ST","SANTA FE SPRINGS","90670",2812,"LA","SOUTH COAST AQMD","","",.00002030475324084603138503525130770980213782,.000017856,.0056916,.000484902,.000011718,.0000568967,.0000374644175
19,"SC",163348,"SC","OLIVE RHF PARTNERSHIP LLC","200 S OLIVE ST","LOS ANGELES","90012",8361,"LA","SOUTH COAST AQMD","","",.00170570843757107118489879463270411644303,.0015,.00408,.01876,.0000084,.00134,.00133196
33,"SC",185628,"SC","OLIVET UNIVERSITY","36401  TRIPP FLATS RD","ANZA","92539",8221,"RIV","SOUTH COAST AQMD","","",.001066636342961109847623379576984307482374,.000938,.00255,.01,.00000525,.000838,.000832972
36,"SC",47781,"SC","OLS ENERGY-CHINO","5601 EUCALYPTUS AVE","CHINO","91710",4911,"SBD","SOUTH COAST AQMD","","",6.0925541374202506493661946542499072334,.7877366,3.851785931,.907556167,.050587629,.926701982,.7945573331
19,"SC",45095,"SC","OLTMANS CONSTRUCTION CO","10005  MISSION MILL RD","WHITTIER","90601",1541,"LA","SOUTH COAST AQMD","","",.0205412781441892199226745508301114396179,.020476,.00129,.00595,.00000266,.000425,.00042245
19,"SC",127125,"SC","OLYMPIC CENTINELA ASSOCIATES LLC","11444 W OLYMPIC BLVD","LOS ANGELES","90064",6512,"LA","SOUTH COAST AQMD","","",.005776665908574027746190584489424607687059,.00508,.01382,.05,.0000285,.00454,.00451276
19,"SC",151758,"SC","OLYMPIC CUSTOM CLEANERS, HYUNG JUN LIM","9225 W OLYMPIC BLVD","BEVERLY HILLS","90212",9999,"LA","SOUTH COAST AQMD","","",.00468,.00468,,,,,
19,"SC",131431,"SC","OLYMPIC PLAZA","11500  OLYMPIC BLVD STE 384","LOS ANGELES","90064",6021,"LA","SOUTH COAST AQMD","","",.00006887821241755742551739822606322492608597,.0000397,.000371,.000616,.000002385,.0000457,.0000455992
19,"SC",195925,"SC","OLYMPUS TERMINALS LLC","2365 E SEPULVEDA BLVD","CARSON","90810",5171,"LA","SOUTH COAST AQMD","","",30.8531008470054315259528864549355452072,23.72964103,.332598574,1.23536613,.00570169,.071271123,.071271123
19,"SC",195928,"SC","OLYMPUS TERMINALS LLC","1004  PIER F AVE","LONG BEACH","90802",5171,"LA","SOUTH COAST AQMD","","",8.42742073358489437267890978573446276498,6.40449325,,,,,
30,"SC",8408,"SC","OMNI METAL FINISHING INC","11665 COLEY RIVER CIR","FOUNTAIN VALLEY","92708",3471,"ORA","SOUTH COAST AQMD","","",.060799696325539022168235651381718797449,.057982,.008365,.02139,.00014333,.01108773465,.007480133464
36,"SC",123764,"SC","OMNI TRANS","234 S I ST","SAN BERNARDINO","92410",8361,"SBD","SOUTH COAST AQMD","","",.003741378212417557425517398226063224926086,.0037388,.000051,.000235,.000000105,.0000168,.0000166992
19,"SC",178595,"SC","OMNINET COMMERCE, LP","5700 S EASTERN AVE","LOS ANGELES","90040",6531,"LA","SOUTH COAST AQMD","","",.001705708437571071184898794632704116443029,.0015,.00408,.01,.0000084,.00134,.00133196
19,"SC",171923,"SC","OMNINET FREEWAY, LP","1500  HUGHES WAY","LONG BEACH","90810",9999,"LA","SOUTH COAST AQMD","","",.001493063452353877643848078235160336593131,.001313,.00357,.01469,.00000735,.001173,.001165962
19,"SC",184598,"SC","OMNINET LACC, LLC","1255  CORPORATE CENTER DR","MONTEREY PARK","91754",6512,"LA","SOUTH COAST AQMD","","",.000852854218785535592449397316352058221515,.00075,.00204,.00938,.0000042,.00067,.00066598
19,"SC",184599,"SC","OMNINET LACC, LLC","900  CORPORATE CENTER DR","MONTEREY PARK","91754",6512,"LA","SOUTH COAST AQMD","","",.000426427109392767796224698658176029110757,.000375,.00102,.00469,.0000021,.000335,.00033299
19,"SC",184600,"SC","OMNINET LACC, LLC","1200  CORPORATE CENTER DR","MONTEREY PARK","91754",6512,"LA","SOUTH COAST AQMD","","",.000852854218785535592449397316352058221515,.00075,.00204,.00938,.0000042,.00067,.00066598
19,"SC",184601,"SC","OMNINET LACC, LLC","1000  CORPORATE CENTER DR SUITE 320","MONTEREY PARK","91754",6512,"LA","SOUTH COAST AQMD","","",.000554923811689788492153741187173072549466,.000488,.00133,.0061,.00000273,.000436,.000433384
19,"SC",181665,"SC","OMNINET PACIFIC  POINTE, LP","879 W 190TH ST","GARDENA","90248",7519,"LA","SOUTH COAST AQMD","","",.001832072073934707548535158269067752806665,.0015556,.004929,.01101,.00001446,.0014168,.00140876
19,"SC",172767,"SC","OMNINET WEST VALLEY LP","9200  OAKDALE AVE STE 100","CHATSWORTH","91311",6512,"LA","SOUTH COAST AQMD","","",.003841255401410052308392085512849670229703,.003378,.00919,.04,.00001891,.003018,.002999892
36,"SC",39979,"SC","OMNITRANS","1700 W 5TH ST","SAN BERNARDINO","92411",4789,"SBD","SOUTH COAST AQMD","","",.3155770274871398466904084881612971500612,.15,2,2.38,.01,.18197,.1818912
36,"SC",47670,"SC","OMNITRANS","4748  ARROW HWY","MONTCLAIR","91763",4111,"SBD","SOUTH COAST AQMD","","",.00246,.00246,,,,,
36,"SC",190380,"SC","OMNITRANS","599 W RIALTO AVE","SAN BERNARDINO","92410",4111,"SBD","SOUTH COAST AQMD","","",.0000640209233568342051398680918808278371617,.0000563,.000153,.000704,.000000315,.0000503,.0000499982
30,"SC",195852,"SC","ON LINE GRAPHICS & FINISHING, INC.","341 W BLUERIDGE AVE","ORANGE","92865",2759,"ORA","SOUTH COAST AQMD","","",.5550027536589546786884148795205352659794,.54707115,.007385,.02743,.0001266,.01292938801,.0124755124896
19,"SC",196913,"SC","ONE CULVER OWNER LP","10000 W WASHINGTON BLVD","CULVER CITY","90232",7911,"LA","SOUTH COAST AQMD","","",.005632249260859677052535819877188992494883,.004953,.01177,.05816,.00002775,.004423,.004396462
36,"SC",188284,"SC","ONE DATA CENTER AMERICA LLC","3833  EBONY ST","ONTARIO","91761",4832,"SBD","SOUTH COAST AQMD","","",.00021378212417557425517398226063224926086,.000188,.00051,.00235,.00000105,.000168,.000166992
36,"SC",183898,"SC","ONE HOUR FABRIC CLEANERS","271 E 40TH ST","SAN BERNARDINO","92404",7212,"SBD","SOUTH COAST AQMD","","",1.31,1.31,,,,,
